"GEOID10","GEOID20","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","CSA","CSA_Name","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","Ac_Total","Ac_Water","Ac_Land","Ac_Unpr","TotPop","CountHU","HH","P_WrkAge","AutoOwn0","Pct_AO0","AutoOwn1","Pct_AO1","AutoOwn2p","Pct_AO2p","Workers","R_LowWageWk","R_MedWageWk","R_HiWageWk","R_PCTLOWWAGE","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E8_Ret","E8_off","E8_Ind","E8_Svc","E8_Ent","E8_Ed","E8_Hlth","E8_Pub","E_LowWageWk","E_MedWageWk","E_HiWageWk","E_PctLowWage","D1A","D1B","D1C","D1C5_RET","D1C5_OFF","D1C5_IND","D1C5_SVC","D1C5_ENT","D1C8_RET","D1C8_OFF","D1C8_IND","D1C8_SVC","D1C8_ENT","D1C8_ED","D1C8_HLTH","D1C8_PUB","D1D","D1_FLAG","D2A_JPHH","D2B_E5MIX","D2B_E5MIXA","D2B_E8MIX","D2B_E8MIXA","D2A_EPHHM","D2C_TRPMX1","D2C_TRPMX2","D2C_TRIPEQ","D2R_JOBPOP","D2R_WRKEMP","D2A_WRKEMP","D2C_WREMLX","D3A","D3AAO","D3AMM","D3APO","D3B","D3BAO","D3BMM3","D3BMM4","D3BPO3","D3BPO4","D4A","D4B025","D4B050","D4C","D4D","D4E","D5AR","D5AE","D5BR","D5BE","D5CR","D5CRI","D5CE","D5CEI","D5DR","D5DRI","D5DE","D5DEI","D2A_Ranked","D2B_Ranked","D3B_Ranked","D4A_Ranked","NatWalkInd","Region","Households","Workers_1","Residents","Drivers","Vehicles","White","Male","Lowwage","Medwage","Highwage","W_P_Lowwage","W_P_Medwage","W_P_Highwage","GasPrice","logd1a","logd1c","logd3aao","logd3apo","d4bo25","d5dei_1","logd4d","UPTpercap","B_C_constant","B_C_male","B_C_ld1c","B_C_drvmveh","B_C_ld1a","B_C_ld3apo","B_C_inc1","B_C_gasp","B_N_constant","B_N_inc2","B_N_inc3","B_N_white","B_N_male","B_N_drvmveh","B_N_gasp","B_N_ld1a","B_N_ld1c","B_N_ld3aao","B_N_ld3apo","B_N_d4bo25","B_N_d5dei","B_N_UPTpc","C_R_Households","C_R_Pop","C_R_Workers","C_R_Drivers","C_R_Vehicles","C_R_White","C_R_Male","C_R_Lowwage","C_R_Medwage","C_R_Highwage","C_R_DrmV","NonCom_VMT_Per_Worker","Com_VMT_Per_Worker","VMT_per_worker","VMT_tot_min","VMT_tot_max","VMT_tot_avg","GHG_per_worker","Annual_GHG","SLC_score","Shape_Length","Shape_Area"
"490351128222","490351128222","49","035","112822","2","482","Salt Lake City-Provo-Orem, UT","41620","Salt Lake City, UT",1185990,689888,583540,252.9357607,0,252.9357607,252.9357607,2313,717,694,0.472,119,0.171469740634,194,0.279538904899,381,0.548991354467,1074,278,293,503,0.258845437616387,292,48,11,66,167,0,48,11,66,54,0,0,113,0,127,112,53,0.434931506849315,2.83471185733366,9.14461440169144,1.15444332265192,0.189771505093467,0.0434893032505862,0.260935819503517,0.660246694804354,0,0.189771505093467,0.0434893032505862,0.260935819503517,0.21349294323015,0,0,0.446753751574204,0,3.98915517998559,0,0.420749279538905,0.776178415466635,0.668563696848061,0.892212365282172,0.690550985851527,0.575492861283448,0.531243127783505,0.563634385340397,0.8243291537271,0.224184261036468,0.427525622254758,3.67808219178082,0.0686947713027318,19.9596998669964,0,3.99827611992239,15.961423747074,82.68977048606,0,22.772580611216,12.6514336728978,78.4388887719664,2.53028673457956,529.74,0.0956289999186339,0.413637057057353,5,12.6514336729,0.0021616947687,104372,92415,107775,59448,0.00175779847075979,0.684851149270674,0.0019076009812725,0.819630693912303,0.00227180046283811,0.339231924155579,0.0020265190097628,0.316645627267062,12,15,13,15,13.8333333333333,"Salt Lake City, UT Metro Area",737,1074,2261,1453.76,1356,1870,1051,278,293,503,0.434931506849315,0.383561643835616,0.181506849315068,230,1.34409429701174,0.767532371230599,0,2.83094157419144,0,0,2,38,7.131251,0.188517,-0.114477,-0.619942,0.132784,-0.189389,-0.262855,-0.017666,2.981732,0.032016,0.068209,-0.061373,0.054817,-0.151969,-0.00373,-0.188876,-0.188876,0.096696,-0.126128,-0.500261,-0.113016,-0.000795,374820,1133646,553274,756565.04,652645,0.710517216132726,0.501967104369442,0.245780571651659,0.339468328531614,0.414751099816727,0.277253188197002,3.94023389113009,12.680199406293,16.6204332974231,10.4970783278873,37.2991368416064,17.3852638868853,14.8088060680039,3850.28957768103,77.1534154124714,4509.29680809143,1023617.31209231
"490490101092","490490101092","49","049","010109","2","482","Salt Lake City-Provo-Orem, UT","39340","Provo-Orem, UT",601388,231279,261327,1771.5471263,2.1134463,1769.43368,1737.76354,4422,1093,1093,0.509,15,0.0137236962489,81,0.0741079597438,997,0.912168344007,2031,507,486,1038,0.249630723781388,953,292,37,141,282,201,292,37,141,148,201,47,87,0,361,388,204,0.378803777544596,0.628969347578785,2.54465000456852,0.548406027669334,0.168032067239712,0.0212917345474978,0.0811387721945185,0.162277544389037,0.115665909298569,0.168032067239712,0.0212917345474978,0.0811387721945185,0.085166938189991,0.115665909298569,0.0270462573981728,0.0500643488008731,0,1.17737537524812,0,0.871912168344007,0.907057535273278,0.907057535273278,0.902249722983891,0.844311733581312,0.765049442776742,0.788781412632889,0.85650029812758,0.604579034343481,0.354604651162791,0.638739946380697,2.1311647429171,0.322657224757466,7.37257780634371,0.669923333291762,1.35446258136798,5.34819189168397,30.5142603592806,0.361697647803336,6.14886001265671,1.80848823901668,27.1273235852502,6.51055766046004,470.73,0,0,1,0.361697647803,0.000226142017187,40893,40762,824,2007,0.00299294721901387,0.577283058288747,0.00316466580214558,0.617737095747583,0.000135077339153462,0.011593713505832,0.000473058527262973,0.0449778136345301,18,20,7,16,14,"Provo-Orem, UT Metro Area",1275,2031,4875,2622.4,2710,3742,2325,507,486,1038,0.378803777544596,0.40713536201469,0.214060860440714,230,0.487947512732488,0.437226032551117,0.512777717166324,1.84817003089096,0,0,0,0,6.795954,0.174755,-0.122647,-0.613675,0.154814,-0.223584,-0.240405,-0.015789,2.981667,0.032116,0.068281,-0.06135,0.054847,-0.151848,-0.00373,-0.188907,-0.188907,0.096722,-0.126113,-0.500413,-0.113237,-0.000796,165991,605490,256791,376981.44,332433,0.82325224198583,0.505299839799171,0.283974126819086,0.320061840173526,0.395960138789911,0.26837864703508,6.52044835259453,15.1016713246924,21.6221196772869,9.54768522822526,40.7523156161054,19.0797860389278,19.2653086324626,5008.98024444028,61.3056322123548,14941.6363565213,7169357.01892606
"490490101093","490490101093","49","049","010109","3","482","Salt Lake City-Provo-Orem, UT","39340","Provo-Orem, UT",601388,231279,261327,3082.2055565,6.432013,3075.7735435,3033.29693,2954,886,886,0.594,42,0.0474040632054,222,0.250564334086,622,0.702031602709,549,138,157,254,0.251366120218579,992,24,267,42,515,144,24,20,42,67,144,363,85,247,461,232,299,0.464717741935484,0.292091417505902,0.973857841210422,0.32703689183505,0.00791218286697702,0.0880230343951194,0.0138463200172098,0.169782257353882,0.0474730972018621,0.00791218286697702,0.00659348572248085,0.0138463200172098,0.0220881771703109,0.0474730972018621,0.119671765863027,0.0280223143205436,0.0814295486726385,0.619128309340952,0,1.1196388261851,0.744145946916457,0.744145946916457,0.812425030778924,0.812425030778924,0.739039743790662,0.667080684458599,0.733561552486309,0.556266227313552,0.502787633046123,0.712524334847502,0.553427419354839,0.639817320146067,5.24436960288525,0.80364945972985,1.56411636936658,2.87660377378882,21.2328765679169,1.04038868751002,6.45040986256211,0.416155475004007,20.3916182751963,2.91308832502805,-99999,0,0,1,0.208077737502,0.000338524035206,39573,39119,-99999,-99999,0.00289633678864441,0.558648728771687,0.00303710714670852,0.592837874700694,-99999,-99999,-99999,-99999,17,19,6,1,8.33333333333333,"Provo-Orem, UT Metro Area",1002,549,3189,2002,1924,2724,1825,138,157,254,0.464717741935484,0.233870967741935,0.301411290322581,230,0.256262159440797,0.28294855589434,0.589812089970925,1.3549594542886,0,0,0,0,6.795954,0.174755,-0.122647,-0.613675,0.154814,-0.223584,-0.240405,-0.015789,2.981667,0.032116,0.068281,-0.06135,0.054847,-0.151848,-0.00373,-0.188907,-0.188907,0.096722,-0.126113,-0.500413,-0.113237,-0.000796,165991,605490,256791,376981.44,332433,0.82325224198583,0.505299839799171,0.283974126819086,0.320061840173526,0.395960138789911,0.26837864703508,7.56096155394687,16.2400238250964,23.8009853790432,9.54768522822526,40.7523156161054,19.0797860389278,21.2066779727275,5513.73627290916,54.3231245695064,18464.7523546729,12473518.3482509
"490490101101","490490101101","49","049","010110","1","482","Salt Lake City-Provo-Orem, UT","39340","Provo-Orem, UT",601388,231279,261327,1154.940458,59.4665918,1095.4738662,1019.69558,1311,351,342,0.434,0,0,60,0.175438596491,282,0.824561403509,523,121,129,273,0.231357552581262,388,16,5,159,150,58,16,5,159,16,58,116,18,0,150,134,104,0.38659793814433,0.344220379968696,1.28567782945573,0.380505719167676,0.0156909574914505,0.00490342421607829,0.15592889007129,0.147102726482349,0.0568797209065082,0.0156909574914505,0.00490342421607829,0.15592889007129,0.0156909574914505,0.0568797209065082,0.113759441813016,0.0176523271778819,0,0.724726099136372,0,1.13450292397661,0.74849193885723,0.74849193885723,0.75653706922753,0.707956021671647,0.743091326269383,0.711918768383626,0.734613070976803,0.594830456770138,0.456739258387287,0.851811196487376,1.3479381443299,0.70614255378437,8.69667446917407,0,0.836551597185882,7.86012287198819,29.4149965546663,0,1.1684441222136,3.50533236664081,26.289992749806,7.59488679438841,-99999,0,0,-99999,-99999,-99999,44997,43360,-99999,-99999,0.00329331782979892,0.635218882787244,0.00336636841129072,0.657109083745037,-99999,-99999,-99999,-99999,17,16,7,1,8.16666666666667,"Provo-Orem, UT Metro Area",522,523,2184,1120.24,NA,2021,1118,121,129,273,0.38659793814433,0.345360824742268,0.268041237113402,230,0.295814201849818,0.32244989520287,0,2.18156063269105,0,0,0,0,6.795954,0.174755,-0.122647,-0.613675,0.154814,-0.223584,-0.240405,-0.015789,2.981667,0.032116,0.068281,-0.06135,0.054847,-0.151848,-0.00373,-0.188907,-0.188907,0.096722,-0.126113,-0.500413,-0.113237,-0.000796,165991,605490,256791,376981.44,332433,0.82325224198583,0.505299839799171,0.283974126819086,0.320061840173526,0.395960138789911,0.26837864703508,6.34758066624641,13.7731753389766,20.120756005223,9.54768522822526,40.7523156161054,19.0797860389278,17.9275936006537,4661.17433616995,66.116981212172,11741.8295928885,4673981.11654188
"490490101111","490490101111","49","049","010111","1","482","Salt Lake City-Provo-Orem, UT","39340","Provo-Orem, UT",601388,231279,261327,1285.2908971,64.4750617,1220.8158354,1190.23098,3510,817,817,0.48,0,0,75,0.0917992656059,742,0.908200734394,1160,274,328,558,0.236206896551724,83,2,4,60,17,0,2,4,60,5,0,8,4,0,26,34,23,0.313253012048193,0.686421386880721,2.94900742711301,0.0697343636610769,0.00168034611231511,0.00336069222463021,0.0504103833694532,0.0142829419546784,0,0.00168034611231511,0.00336069222463021,0.0504103833694532,0.00420086528078777,0,0.00672138444926043,0.00336069222463021,0,0.756155750541798,0,0.101591187270502,0.573662462433903,0.494125949633881,0.564456449058556,0.486366251368863,0.236722654988418,0.176012388275181,0.156452819616623,7.62724552469653e-06,0.046200946284442,0.133547868061142,13.9759036144578,2.31545669260768e-06,9.26147101202257,1.26168482705727,1.15769695176255,6.84208923320275,26.3965121237483,0.524239595721089,3.14543757432654,1.04847919144218,26.2119797860545,5.76663555293198,-99999,0,0,-99999,-99999,-99999,42202,41578,-99999,-99999,0.00308875256246358,0.595762101726499,0.00322801812280086,0.630103355257176,-99999,-99999,-99999,-99999,4,8,7,1,4.66666666666667,"Provo-Orem, UT Metro Area",779,1160,3509,1569.92,2010,2931,1907,274,328,558,0.313253012048193,0.409638554216867,0.27710843373494,230,0.522608761258353,0.0674103593919559,0.81611003423598,2.05950528268869,0,0,0,0,5.928581,0.185831,-0.111648,-0.59605,0.138811,-0.182667,-0.222372,-0.012654,2.979713,0.033456,0.069163,-0.061042,0.054845,-0.150681,-0.003727,-0.189138,-0.189138,0.097059,-0.126064,-0.502222,-0.114954,-0.000801,165991,605490,256791,376981.44,332433,0.82325224198583,0.505299839799171,0.283974126819086,0.320061840173526,0.395960138789911,0.26837864703508,7.03400442555354,14.5899871839496,21.6239916095031,9.54768522822526,40.7523156161054,19.0797860389278,19.2669765240673,5009.41389625749,61.2996333199054,11236.4410078862,5201496.71546499
"490490101112","490490101112","49","049","010111","2","482","Salt Lake City-Provo-Orem, UT","39340","Provo-Orem, UT",601388,231279,261327,339.3760356,0,339.3760356,325.35185,2976,879,848,0.481,0,0,214,0.252358490566,634,0.747641509434,1483,369,356,758,0.24881995954147,125,6,0,50,30,39,6,0,50,18,39,0,12,0,63,45,17,0.504,2.70169049292328,9.14702037194502,0.384199444386132,0.0184415733305343,0,0.153679777754453,0.0922078666526716,0.119870226648473,0.0184415733305343,0,0.153679777754453,0.0553247199916029,0.119870226648473,0,0.0368831466610686,0,3.08588993730941,0,0.147405660377358,0.878732186743258,0.756898707309785,0.857258465728757,0.663497505385212,0.335498131389716,0.42524216445469,0.44748800057978,0.101706509999146,0.0806191551112545,0.15547263681592,11.864,1.91348361876234e-05,21.4562215284473,0,2.74360943683692,18.7126120916104,125.13882992627,0,16.972323899702,3.77162753326711,122.577894831181,28.2872064995033,-99999,0,0,-99999,-99999,-99999,52822,50993,-99999,-99999,0.00386602738861787,0.745683752841029,0.00395897657742038,0.772785136241021,-99999,-99999,-99999,-99999,6,14,16,1,9,"Provo-Orem, UT Metro Area",860,1483,3073,1893.76,1838,2290,1478,369,356,758,0.504,0.36,0.136,230,1.308789605287,0.325121954028444,0,2.98125863859438,0,0,0,0,5.928581,0.185831,-0.111648,-0.59605,0.138811,-0.182667,-0.222372,-0.012654,2.979713,0.033456,0.069163,-0.061042,0.054845,-0.150681,-0.003727,-0.189138,-0.189138,0.097059,-0.126064,-0.502222,-0.114954,-0.000801,165991,605490,256791,376981.44,332433,0.82325224198583,0.505299839799171,0.283974126819086,0.320061840173526,0.395960138789911,0.26837864703508,4.69494081308567,12.8058530978229,17.5007939109085,9.54768522822526,40.7523156161054,19.0797860389278,15.5932073746195,4054.23391740107,74.5130495576315,4956.1316591625,1373433.52771873
"490399721001","490399721001","49","039","972100","1",NA,NA,"",NA,0,0,0,127659.2379118,206.6230432,127452.6148686,71661.86155,1383,1323,478,0.58,0,0,57,0.119246861925,421,0.880753138075,496,169,166,161,0.340725806451613,177,21,16,40,74,26,21,0,40,21,26,45,8,16,70,64,43,0.395480225988701,0.0184617029391138,0.0192989683785294,0.00246993304627599,0.000293042903795457,0.000223270783844158,0.000558176959610394,0.00103262737527923,0.000362815023746756,0.000293042903795457,0,0.000558176959610394,0.000293042903795457,0.000362815023746756,0.000627949079561693,0.000111635391922079,0.000223270783844158,0.0209316359853898,0,0.370292887029289,0.902570106029141,0.902570106029141,0.93995812628356,0.879598690783398,0.544732376909117,0.636355229681718,0.683498368901469,0.730633671324517,0,0,2.80225988700565,0.164925753192351,1.25647673721065,0.0923187245407416,0.055480118272275,1.10867789439764,1.24920214594377,0.0552362147081724,0.0703006369013104,0.0251073703218966,1.51648516744255,0.165708644124517,-99999,0,0,-99999,-99999,-99999,320,695,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,11,20,2,1,6.16666666666667,"Sanpete County",515,496,1504,1114.08,NA,1495,625,169,166,161,0.395480225988701,0.361581920903955,0.242937853107345,230,0.0182933545434214,0.00246688777502951,0.0883027070263395,0.746061160765338,0,0,0,0,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.979167,0.033991,0.069671,-0.061032,0.054786,-0.150011,-0.003725,-0.189325,-0.189325,0.097201,-0.12605,-0.502966,-0.115827,-0.000803,8643,29850,9143,20502.24,18818,0.859530988274707,0.526700167504188,0.340479055014765,0.339057202231215,0.320463742754019,0.194867522850862,8.66927564391805,14.7054299480737,23.3747055919917,16.1004008818212,33.7631910426717,23.6787887923964,20.8268626824646,5414.98429744081,58.815653450416,108814.886149827,516629940.464785
"490399722001","490399722001","49","039","972200","1",NA,NA,"",NA,0,0,0,148245.9634845,362.5693358,147883.3941487,111329.83002,2157,843,672,0.588,8,0.0119047619048,168,0.25,496,0.738095238095,687,202,252,233,0.294032023289665,722,6,155,387,150,24,6,139,387,21,24,119,10,16,157,281,284,0.217451523545706,0.0075720945576631,0.0193748611635579,0.00648523401024052,5.3893911442442e-05,0.00139225937892975,0.00347615728803751,0.00134734778606105,0.000215575645769768,5.3893911442442e-05,0.00124854228174991,0.00347615728803751,0.000188628690048547,0.000215575645769768,0.0010688959102751,8.98231857374033e-05,0.000143717097179845,0.0140573285679036,0,1.07440476190476,0.710801793512775,0.710801793512775,0.648318997688631,0.648318997688631,0.717180977304351,0.673400812167632,0.654963562662389,0.953072165787684,0,0,0.951523545706371,0.952679770559897,1.19967688915206,0.119458589948552,0.0463926009422858,1.03382569826122,0.948072370174447,0.177437095970458,0.134159755489859,0.0735714788170193,0.761681192458553,0.276974979075837,-99999,0,0,-99999,-99999,-99999,1313,1521,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,17,13,1,1,5.66666666666667,"Sanpete County",671,687,2142,1474,1657,1811,1094,202,252,233,0.217451523545706,0.389196675900277,0.393351800554017,230,0.00754357015216935,0.00646429535943469,0.112845166599021,0.709918599884225,0,0,0,0,6.886403,0.186905,-0.116216,-0.617343,0.138431,-0.195449,-0.254262,-0.016547,2.979167,0.033991,0.069671,-0.061032,0.054786,-0.150011,-0.003725,-0.189325,-0.189325,0.097201,-0.12605,-0.502966,-0.115827,-0.000803,8643,29850,9143,20502.24,18818,0.859530988274707,0.526700167504188,0.340479055014765,0.339057202231215,0.320463742754019,0.194867522850862,8.84120428148747,19.5714564812429,28.4126607627303,16.1004008818212,33.7631910426717,23.6787887923964,25.3156807395927,6582.07699229411,30.2926674167303,182400.873101918,599943241.136822
"490399721006","490399721006","49","039","972100","6",NA,NA,"",NA,0,0,0,57517.0185135,5.9276819,57511.0908316,29785.92306,1434,709,547,0.529,5,0.0091407678245,92,0.168190127971,450,0.822669104205,483,163,156,164,0.337474120082816,20,0,2,5,11,2,0,2,5,11,2,0,0,0,11,5,4,0.55,0.0238031904726205,0.048143547443918,0.000671458123346136,0,6.71458123346136e-05,0.000167864530836534,0.000369301967840375,6.71458123346136e-05,0,6.71458123346136e-05,0.000167864530836534,0.000369301967840375,6.71458123346136e-05,0,0,0,0.0244746485959667,0,0.036563071297989,0.819379340457504,0.70577494820937,0.819379340457504,0.546252893638336,0.119723246726615,0.164887822904456,0.176655419278825,3.43191282767169e-06,0,0,24.15,8.83248165211966e-11,1.46845883028578,0.172090233578329,0.0675346486528259,1.22883394805463,1.97390239619007,0.311592072779007,0.0890263065082878,0.211437477957183,1.36877946256492,0.790108470261054,-99999,0,0,-99999,-99999,-99999,744,1320,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,2,10,2,1,3,"Sanpete County",613,483,1719,1327.04,1605,1627,864,163,156,164,0.55,0.25,0.2,230,0.0235243113410624,0.00067123279619983,0.158788679298947,0.801478555466632,0,0,0,0,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.979167,0.033991,0.069671,-0.061032,0.054786,-0.150011,-0.003725,-0.189325,-0.189325,0.097201,-0.12605,-0.502966,-0.115827,-0.000803,8643,29850,9143,20502.24,18818,0.859530988274707,0.526700167504188,0.340479055014765,0.339057202231215,0.320463742754019,0.194867522850862,8.60390776662127,14.0076097713974,22.6115175380187,16.1004008818212,33.7631910426717,23.6787887923964,20.1468621263747,5238.18415285741,63.1365339399812,79200.9019928083,232768196.401574
"490399725001","490399725001","49","039","972500","1",NA,NA,"",NA,0,0,0,29617.7722022,0.7081886,29617.0640136,7049.56625,1628,590,520,0.502,22,0.0423076923077,127,0.244230769231,371,0.713461538462,548,181,180,187,0.33029197080292,254,21,111,22,87,13,21,12,22,13,13,60,14,99,101,93,60,0.397637795275591,0.0836930924650861,0.230936194124,0.036030585569715,0.00297890668096069,0.0157456495993636,0.00312075938005406,0.0123411848211229,0.00184408508821376,0.00297890668096069,0.00170223238912039,0.00312075938005406,0.00184408508821376,0.00184408508821376,0.00851116194560197,0.00198593778730713,0.0140434172102433,0.119723678034801,0,0.488461538461538,0.80702307727502,0.80702307727502,0.834023695850701,0.834023695850701,0.591100836032215,0.622693884671312,0.678434580979675,0.672451427537001,0,0,2.15748031496063,0.314277063291481,1.22103088449054,0,0.00793023845883092,1.21310064603171,1.47692154698095,0,0.0432183284410714,0,0.842757404600891,0.885975733041963,-99999,0,0,-99999,-99999,-99999,963,1435,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,13,20,2,1,6.5,"Sanpete County",537,548,1637,1048.96,1149,1487,785,181,180,187,0.397637795275591,0.366141732283465,0.236220472440945,230,0.0803747378977874,0.0353966661521936,0,0.794394539488757,0,0,0,0,7.094904,0.191092,-0.109138,-0.616,0.118664,-0.165064,-0.264221,-0.017814,3.002147,0.025265,0.064488,-0.065749,0.056869,-0.150903,-0.003737,-0.192444,-0.192444,0.097368,-0.12458,-0.488428,-0.107014,-0.000782,8643,29850,9143,20502.24,18818,0.859530988274707,0.526700167504188,0.340479055014765,0.339057202231215,0.320463742754019,0.194867522850862,8.50186011186979,17.4068534338279,25.9087135456977,16.1004008818212,33.7631910426717,23.6787887923964,23.0846637692166,6002.01257999633,44.4690642047226,72484.3602378648,119861499.908301
"490399721004","490399721004","49","039","972100","4",NA,NA,"",NA,0,0,0,69667.9981746,279.5281685,69388.4700061,32903.37559,1420,622,473,0.511,10,0.0211416490486,46,0.0972515856237,417,0.881606765328,490,175,165,150,0.357142857142857,417,6,17,63,317,14,6,9,63,33,14,152,132,8,154,151,112,0.369304556354916,0.0189038355137349,0.0431566662853755,0.0126734717190152,0.000182352111064967,0.000516664314684073,0.00191469716618215,0.00963426986793242,0.000425488259151589,0.000182352111064967,0.00027352816659745,0.00191469716618215,0.00100293661085732,0.000425488259151589,0.00461958681364583,0.00401174644342927,0.000243136148086622,0.0315773072327501,0,0.881606765327696,0.496688915650271,0.496688915650271,0.746288628522978,0.746288628522978,0.594785171166659,0.493219483669406,0.524575767724206,0.597226334809213,0,0,1.17505995203837,0.839406695118267,1.51926228822483,0.0351168800167249,0.00291394189583759,1.48123146631227,1.59937119222032,0.0276703031473559,0.00922343438245197,0.00922343438245197,1.91847435155001,0.304373334620915,-99999,0,0,-99999,-99999,-99999,1049,1270,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,13,17,2,1,6,"Sanpete County",375,490,1064,755.92,884,1015,564,175,165,150,0.369304556354916,0.3621103117506,0.268585131894484,230,0.0187273783582124,0.0125938354160872,0.0345143478938876,0.908754995929152,0,0,0,0,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.979167,0.033991,0.069671,-0.061032,0.054786,-0.150011,-0.003725,-0.189325,-0.189325,0.097201,-0.12605,-0.502966,-0.115827,-0.000803,8643,29850,9143,20502.24,18818,0.859530988274707,0.526700167504188,0.340479055014765,0.339057202231215,0.320463742754019,0.194867522850862,8.44736683665237,14.5677825552826,23.0151493919349,16.1004008818212,33.7631910426717,23.6787887923964,20.506498108214,5331.68950813565,60.851323901021,90052.4393181144,281942589.707636
"490399722002","490399722002","49","039","972200","2",NA,NA,"",NA,0,0,0,8469.3337204,6.4816801,8462.8520403,8458.2987,1677,531,493,0.525,3,0.00608519269777,64,0.129817444219,426,0.864097363083,451,139,167,145,0.30820399113082,401,37,37,84,225,18,37,22,84,29,18,175,21,15,166,144,91,0.413965087281795,0.0627785821751601,0.198266821671833,0.0474090611153281,0.00437440214779835,0.00437440214779835,0.00993107514635301,0.026601094142017,0.00212808753136136,0.00437440214779835,0.00260099587166388,0.00993107514635301,0.0034285854671933,0.00212808753136136,0.0206897398882354,0.00248276878658825,0.00177340627613447,0.110187643290488,0,0.813387423935091,0.764711013194745,0.764711013194745,0.80554848469569,0.80554848469569,0.691997321385156,0.630176722046532,0.66967600073264,0.679310325735329,0,0,1.12468827930175,0.882772038015753,2.85667159209255,0.379681614559137,0.259277308616109,2.2177126689173,6.02629937958742,0.60499698867694,0.831870859430793,0.151249247169235,3.78123117923088,2.79811107263085,-99999,0,0,-99999,-99999,-99999,1151,1394,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,16,19,4,1,7.5,"Sanpete County",490,451,1579,1034,1365,1183,723,139,167,145,0.413965087281795,0.359102244389027,0.226932668329177,230,0.060886782437722,0.0463195538811365,0.321852758462942,1.16867075586939,0,0,0,0,6.886403,0.186905,-0.116216,-0.617343,0.138431,-0.195449,-0.254262,-0.016547,2.979167,0.033991,0.069671,-0.061032,0.054786,-0.150011,-0.003725,-0.189325,-0.189325,0.097201,-0.12605,-0.502966,-0.115827,-0.000803,8643,29850,9143,20502.24,18818,0.859530988274707,0.526700167504188,0.340479055014765,0.339057202231215,0.320463742754019,0.194867522850862,8.2618687950322,17.0678428234349,25.3297116184671,16.1004008818212,33.7631910426717,23.6787887923964,22.5687730520542,5867.8809935341,47.7471528982854,33512.1008209358,34274925.8560551
"490399723001","490399723001","49","039","972300","1",NA,NA,"",NA,0,0,0,228220.1040868,5550.6574613,222669.4466255,109503.53652,3122,318,286,0.834,1,0.0034965034965,51,0.178321678322,234,0.818181818182,558,193,196,169,0.345878136200717,334,0,188,122,24,0,0,2,122,10,0,0,14,186,34,98,202,0.101796407185629,0.00290401579808265,0.0285104947220567,0.0030501298005019,0,0.00171683952842622,0.0011141192684468,0.000219171003628879,0,0,1.82642503024066e-05,0.0011141192684468,9.13212515120329e-05,0,0,0.000127849752116846,0.00169857527812381,0.00595414559858455,0,1.16783216783217,0.801517809532601,0.547121021777791,0.598049189364413,0.462875738303281,0.840017878738736,0.540518672202313,0.500901525792715,0.358057441021964,0,0,1.67065868263473,0.511371635213605,0.751949522138009,0.0734979657273823,0.00311446142253086,0.675337094988096,0.248251750914755,0.0833522527732124,0.00574843122573879,0,0.327660579867111,0.0258679405158245,-99999,0,0,-99999,-99999,-99999,1268,1262,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,19,7,1,1,5,"Sanpete County",289,558,3287,2598.64,768,1857,2795,193,196,169,0.101796407185629,0.293413173652695,0.604790419161677,230,0.00289980728995268,0.00304548759176599,0.0709224433441086,0.516014395767978,0,0,0,0,4.777633,0.173537,-0.116806,-0.518439,0.237684,-0.300776,-0.007464,-0.006619,3.002147,0.025265,0.064488,-0.065749,0.056869,-0.150903,-0.003737,-0.192444,-0.192444,0.097368,-0.12458,-0.488428,-0.107014,-0.000782,8643,29850,9143,20502.24,18818,0.859530988274707,0.526700167504188,0.340479055014765,0.339057202231215,0.320463742754019,0.194867522850862,9.25290335467821,24.5102876879935,33.7631910426717,16.1004008818212,33.7631910426717,23.6787887923964,30.0830032190205,7821.58083694534,0,178452.782239126,923594190.367472
