"ID","HHCODE","PERCODE","DATE","ACT_TOT","ACT_MAND","ACT_SEMI","ACT_DISC","MODE_TOT","MODE_ACT","MODE_PUB","MODE_PRI","DIST_TOT","DIST_ACT","DIST_PUB","DIST_PRI","TIME_TOT","TIME_ACT","TIME_PUB","TIME_PRI","STAYHOME","NOMO_ACT","NOMO_PUB","NOMO_PRI","HTYPE2","HHINC3","HHKIDS2","HHNPER","HHBIKES2","HHNVEH","AGE3","RACE1","GEND2","EDUC3","STUDENT2","WORKER"
"1227_1",1227,1,2019-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Male","Less than bachelor","No","No"
"1227_1",1227,1,2019-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Male","Less than bachelor","No","No"
"1227_1",1227,1,2019-02-21,1,0,1,0,2,NA,NA,2,2.24439274636125,NA,NA,2.24439274636125,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Male","Less than bachelor","No","No"
"1227_1",1227,1,2019-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Male","Less than bachelor","No","No"
"1227_2",1227,2,2019-01-14,0,0,0,0,2,NA,NA,2,0,NA,NA,0,10,NA,NA,10,FALSE,TRUE,TRUE,FALSE,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","No"
"1227_2",1227,2,2019-01-15,3,0,0,3,6,NA,NA,6,7.27874214586813,NA,NA,7.27874214586813,65,NA,NA,65,FALSE,TRUE,TRUE,FALSE,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","No"
"1227_2",1227,2,2019-01-29,2,0,0,2,3,NA,NA,3,6.51818380656963,NA,NA,6.51818380656963,25,NA,NA,25,FALSE,TRUE,TRUE,FALSE,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","No"
"1227_2",1227,2,2019-01-30,2,1,1,0,4,NA,NA,4,1.82434582040881,NA,NA,1.82434582040881,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","No"
"1227_2",1227,2,2019-02-21,3,0,2,1,5,NA,NA,5,8.12753519446433,NA,NA,8.12753519446433,70,NA,NA,70,FALSE,TRUE,TRUE,FALSE,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","No"
"1227_2",1227,2,2019-02-22,5,0,2,3,7,NA,NA,7,8.44257038892866,NA,NA,8.44257038892866,80,NA,NA,80,FALSE,TRUE,TRUE,FALSE,"Single-family","Less than $35,000",0,2,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","No"
"1228_1",1228,1,2019-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","Less than $35,000",0,1,1,1,"55 years and over","White-alone","Male","Bachelor or higher","No","Yes"
"1229_1",1229,1,2019-01-14,4,1,2,1,9,NA,2,7,26.6350761552533,NA,3.3336564463533,23.3014197089,70,NA,25,45,FALSE,TRUE,FALSE,FALSE,"Single-family","$35,000 to $74,999",4,2,4,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1229_1",1229,1,2019-01-15,3,1,1,1,6,NA,2,4,15.3155571462658,NA,5.5656217688698,9.74993537739601,25,NA,10,15,FALSE,TRUE,FALSE,FALSE,"Single-family","$35,000 to $74,999",4,2,4,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1229_1",1229,1,2019-01-17,7,2,2,3,11,NA,2,9,19.230195657361,NA,3.3336564463533,15.8965392110077,70,NA,15,55,FALSE,TRUE,FALSE,FALSE,"Single-family","$35,000 to $74,999",4,2,4,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1229_2",1229,2,2019-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","$35,000 to $74,999",4,2,4,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","No"
"1229_2",1229,2,2019-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","$35,000 to $74,999",4,2,4,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","No"
"1229_2",1229,2,2019-01-16,1,0,0,1,2,2,NA,NA,0.896638630398473,0.896638630398473,NA,NA,30,30,NA,NA,FALSE,FALSE,TRUE,TRUE,"Single-family","$35,000 to $74,999",4,2,4,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","No"
"1229_2",1229,2,2019-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","$35,000 to $74,999",4,2,4,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","No"
"1230_1",1230,1,2019-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1230_1",1230,1,2019-01-16,7,5,0,2,11,7,NA,4,151.27592360614,3.15656565656566,NA,148.119357949574,280,110,NA,170,FALSE,FALSE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1230_1",1230,1,2019-01-29,4,2,0,2,6,NA,NA,6,7.78391692515708,NA,NA,7.78391692515708,45,NA,NA,45,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1230_1",1230,1,2019-01-30,7,6,1,0,10,6,NA,4,7.01838761632069,2.36742424242424,NA,4.65096337389644,125,85,NA,40,FALSE,FALSE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1230_1",1230,1,2019-02-21,2,1,0,1,4,2,NA,2,1.84174421379146,1.57828282828283,NA,0.26346138550863,55,45,NA,10,FALSE,FALSE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1230_1",1230,1,2019-02-22,7,1,1,5,11,2,NA,9,24.6062992125984,1.57828282828283,NA,23.0280163843156,140,20,NA,120,FALSE,FALSE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Female","Less than bachelor","Yes","Yes"
"1230_2",1230,2,2019-01-14,1,1,0,0,2,NA,NA,2,108.674093295156,NA,NA,108.674093295156,135,NA,NA,135,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1230_2",1230,2,2019-01-16,2,1,0,1,4,NA,NA,4,255.341928139664,NA,NA,255.341928139664,290,NA,NA,290,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1230_2",1230,2,2019-01-29,2,2,0,0,6,NA,NA,6,110.970059850473,NA,NA,110.970059850473,175,NA,NA,175,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1230_2",1230,2,2019-01-30,4,2,2,0,6,NA,NA,6,114.566556311143,NA,NA,114.566556311143,170,NA,NA,170,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1230_2",1230,2,2019-02-21,2,1,0,1,4,NA,NA,4,110.122509544262,NA,NA,110.122509544262,145,NA,NA,145,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1230_2",1230,2,2019-02-22,4,0,0,4,6,NA,NA,6,16.9323649884673,NA,NA,16.9323649884673,50,NA,NA,50,FALSE,TRUE,TRUE,FALSE,"Multi-family","$35,000 to $74,999",0,2,0,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1231_1",1231,1,2019-01-14,1,0,0,1,2,NA,NA,2,3.84255945279567,NA,NA,3.84255945279567,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Female","Less than bachelor","No","Yes"
"1231_1",1231,1,2019-01-15,3,0,1,2,4,NA,NA,4,7.3265877276704,NA,NA,7.3265877276704,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Female","Less than bachelor","No","Yes"
"1231_1",1231,1,2019-01-29,5,0,2,3,6,NA,NA,6,6.17829376441581,NA,NA,6.17829376441581,55,NA,NA,55,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Female","Less than bachelor","No","Yes"
"1231_1",1231,1,2019-01-30,2,0,1,1,3,NA,NA,3,5.28786884593971,NA,NA,5.28786884593971,25,NA,NA,25,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Female","Less than bachelor","No","Yes"
"1231_1",1231,1,2019-02-21,4,0,1,3,6,NA,NA,6,54.4370874095284,NA,NA,54.4370874095284,95,NA,NA,95,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Female","Less than bachelor","No","Yes"
"1231_1",1231,1,2019-02-22,4,0,0,4,5,NA,NA,5,8.36552036109123,NA,NA,8.36552036109123,55,NA,NA,55,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",0,1,0,1,"55 years and over","White-alone","Female","Less than bachelor","No","Yes"
"1232_1",1232,1,2019-01-14,3,3,0,0,4,1,2,1,7.94112383679313,0.921493478087966,4.51674719637318,2.50288316233198,60,30,15,15,FALSE,FALSE,FALSE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","No"
"1232_1",1232,1,2019-01-15,1,1,0,0,2,1,NA,1,2.26551936689732,1.13275968344866,NA,1.13275968344866,45,30,NA,15,FALSE,FALSE,TRUE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","No"
"1232_1",1232,1,2019-01-29,1,1,0,0,2,NA,NA,2,2.11141931122246,NA,NA,2.11141931122246,10,NA,NA,10,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","No"
"1232_1",1232,1,2019-01-30,4,4,0,0,6,1,3,2,4.56335003579098,0.921493478087966,1.92935755189692,1.71249900580609,70,15,35,20,FALSE,FALSE,FALSE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","No"
"1232_1",1232,1,2019-02-21,1,1,0,0,2,NA,1,1,2.98506720750815,NA,1.92935755189692,1.05570965561123,30,NA,15,15,FALSE,TRUE,FALSE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","No"
"1232_1",1232,1,2019-02-22,4,3,0,1,6,1,1,4,4.54408752883162,0,1.92935755189692,2.6147299769347,35,5,10,20,FALSE,FALSE,FALSE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Male","Bachelor or higher","Yes","No"
"1232_2",1232,2,2019-01-14,1,1,0,0,2,NA,NA,2,54.0070985445001,NA,NA,54.0070985445001,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1232_2",1232,2,2019-01-15,3,0,1,2,4,NA,NA,4,6.91151177125587,NA,NA,6.91151177125587,45,NA,NA,45,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1232_2",1232,2,2019-01-29,3,0,1,2,5,NA,NA,5,6.61263222778971,NA,NA,6.61263222778971,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1232_2",1232,2,2019-01-30,2,1,0,1,4,2,NA,2,54.2718026723932,0.264704127893104,NA,54.0070985445001,70,10,NA,60,FALSE,FALSE,TRUE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1232_2",1232,2,2019-02-21,1,0,0,1,2,NA,NA,2,1.19427543148016,NA,NA,1.19427543148016,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1232_2",1232,2,2019-02-22,2,0,0,2,3,NA,NA,3,4.34587011850791,NA,NA,4.34587011850791,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Multi-family","Less than $35,000",1,2,2,1,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1233_1",1233,1,2019-01-14,1,1,0,0,2,NA,NA,2,3.75867434184363,NA,NA,3.75867434184363,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1233_1",1233,1,2019-01-15,7,1,0,6,9,NA,NA,9,18.4665304621013,NA,NA,18.4665304621013,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1233_1",1233,1,2019-02-01,2,1,0,1,4,NA,NA,4,9.33610216336594,NA,NA,9.33610216336594,45,NA,NA,45,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1233_1",1233,1,2019-03-01,2,1,0,1,4,NA,NA,4,15.9611618150004,NA,NA,15.9611618150004,75,NA,NA,75,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1233_1",1233,1,2019-03-02,1,0,0,1,2,NA,NA,2,7.72488666189454,NA,NA,7.72488666189454,25,NA,NA,25,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Male","Bachelor or higher","No","Yes"
"1233_2",1233,2,2019-01-14,1,1,0,0,2,NA,NA,2,3.45233834407063,NA,NA,3.45233834407063,20,NA,NA,20,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1233_2",1233,2,2019-01-15,6,0,0,6,7,NA,NA,7,14.7078561202577,NA,NA,14.7078561202577,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1233_2",1233,2,2019-01-29,5,0,4,1,6,NA,NA,6,14.080271216098,NA,NA,14.080271216098,35,NA,NA,35,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1233_2",1233,2,2019-01-30,1,1,0,0,2,NA,NA,2,3.45233834407063,NA,NA,3.45233834407063,10,NA,NA,10,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1233_2",1233,2,2019-02-21,3,1,2,0,5,NA,NA,5,14.0796498449057,NA,NA,14.0796498449057,45,NA,NA,45,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1233_2",1233,2,2019-02-22,5,3,0,2,7,NA,NA,7,254.25763540921,NA,NA,254.25763540921,295,NA,NA,295,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,1,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1234_1",1234,1,2019-01-14,1,1,0,0,2,NA,NA,2,9.56538813330152,NA,NA,9.56538813330152,25,NA,NA,25,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,1,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","Yes"
"1234_1",1234,1,2019-01-15,2,1,1,0,3,NA,NA,3,9.69028374294122,NA,NA,9.69028374294122,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,1,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","Yes"
"1234_1",1234,1,2019-01-29,4,1,3,0,5,NA,NA,5,10.5546110713434,NA,NA,10.5546110713434,50,NA,NA,50,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,1,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","Yes"
"1234_1",1234,1,2019-01-30,4,1,2,1,6,NA,NA,6,39.5129941143721,NA,NA,39.5129941143721,85,NA,NA,85,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,1,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","Yes"
"1234_1",1234,1,2019-02-21,1,1,0,0,2,NA,NA,2,9.56538813330152,NA,NA,9.56538813330152,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,1,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","Yes"
"1234_1",1234,1,2019-02-22,5,1,1,3,6,NA,NA,6,11.0896116678597,NA,NA,11.0896116678597,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,1,0,1,"55 years and over","White-alone","Female","Bachelor or higher","No","Yes"
"1242_1",1242,1,2019-01-14,3,2,0,1,4,NA,NA,4,6.5958552055993,NA,NA,6.5958552055993,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1242_1",1242,1,2019-01-15,3,0,0,3,6,NA,NA,6,84.9470343195737,NA,NA,84.9470343195737,145,NA,NA,145,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1242_1",1242,1,2019-01-29,3,1,1,1,6,NA,NA,6,15.8499363715899,NA,NA,15.8499363715899,80,NA,NA,80,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1242_1",1242,1,2019-01-30,5,1,3,1,9,NA,NA,9,28.7402817545534,NA,NA,28.7402817545534,95,NA,NA,95,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1242_1",1242,1,2019-02-21,2,1,0,1,4,NA,NA,4,13.2047592062356,NA,NA,13.2047592062356,50,NA,NA,50,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1242_1",1242,1,2019-02-22,2,1,0,1,4,NA,NA,4,14.2250507038893,NA,NA,14.2250507038893,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Female","Bachelor or higher","No","Yes"
"1242_2",1242,2,2019-01-14,3,2,0,1,4,NA,NA,4,8.84335480792174,NA,NA,8.84335480792174,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1242_2",1242,2,2019-01-15,2,0,1,1,4,NA,NA,4,72.0268631193828,NA,NA,72.0268631193828,110,NA,NA,110,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1242_2",1242,2,2019-01-29,3,1,1,1,5,NA,NA,5,13.4769197884355,NA,NA,13.4769197884355,105,NA,NA,105,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1242_2",1242,2,2019-01-30,1,1,0,0,2,NA,NA,2,8.42952159389167,NA,NA,8.42952159389167,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1242_2",1242,2,2019-02-21,2,1,0,1,4,NA,NA,4,19.2177682335163,NA,NA,19.2177682335163,60,NA,NA,60,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1242_2",1242,2,2019-02-22,1,1,0,0,2,NA,NA,2,8.42952159389167,NA,NA,8.42952159389167,30,NA,NA,30,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",2,2,6,3,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1244_1",1244,1,2019-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","$35,000 to $74,999",0,2,1,3,"55 years and over","Non-white/Multiple","Female","Bachelor or higher","No","Yes"
"1244_1",1244,1,2019-01-30,2,0,0,2,3,NA,NA,3,5.07287441342559,NA,NA,5.07287441342559,120,NA,NA,120,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,1,3,"55 years and over","Non-white/Multiple","Female","Bachelor or higher","No","Yes"
"1245_1",1245,1,2019-01-14,3,2,0,1,6,2,NA,4,19.7993716694504,4.37942416288873,NA,15.4199475065617,90,40,NA,50,FALSE,FALSE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,6,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1245_1",1245,1,2019-01-15,3,1,1,1,5,3,1,1,5.25058657440547,1.45400858983536,1.61680784220154,2.17977014236857,35,15,10,10,FALSE,FALSE,FALSE,FALSE,"Single-family","$35,000 to $74,999",0,2,6,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1245_1",1245,1,2019-01-29,5,2,1,2,8,7,1,NA,5.93036665871312,4.45523144834168,1.47513521037143,NA,45,40,5,NA,FALSE,FALSE,FALSE,TRUE,"Single-family","$35,000 to $74,999",0,2,6,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1245_1",1245,1,2019-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Single-family","$35,000 to $74,999",0,2,6,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1245_1",1245,1,2019-02-21,4,2,0,2,5,3,NA,2,4.47076572814762,2.26738348047403,NA,2.20338224767359,35,25,NA,10,FALSE,FALSE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,6,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1245_1",1245,1,2019-02-22,6,4,0,2,8,7,NA,1,7.09481627296588,4.92685218324982,NA,2.16796408971606,50,40,NA,10,FALSE,FALSE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,6,2,"18 to 34 years","White-alone","Female","Bachelor or higher","No","Yes"
"1245_2",1245,2,2019-01-14,1,1,0,0,3,2,1,NA,5.83591823749304,3.81459774914499,2.02132048834805,NA,25,20,5,NA,FALSE,FALSE,FALSE,TRUE,"Single-family","$35,000 to $74,999",0,2,6,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1245_2",1245,2,2019-01-15,3,2,0,1,4,4,NA,NA,9.9612015827567,9.9612015827567,NA,NA,60,60,NA,NA,FALSE,FALSE,TRUE,TRUE,"Single-family","$35,000 to $74,999",0,2,6,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1245_2",1245,2,2019-01-29,2,1,1,0,3,3,NA,NA,8.19091505607254,8.19091505607254,NA,NA,45,45,NA,NA,FALSE,FALSE,TRUE,TRUE,"Single-family","$35,000 to $74,999",0,2,6,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1245_2",1245,2,2019-01-30,4,1,1,2,5,NA,NA,5,7.9473375487155,NA,NA,7.9473375487155,40,NA,NA,40,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,6,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1245_2",1245,2,2019-02-21,1,1,0,0,3,2,1,NA,6.53496082876004,3.81459774914499,2.72036307961505,NA,35,25,10,NA,FALSE,FALSE,FALSE,TRUE,"Single-family","$35,000 to $74,999",0,2,6,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1245_2",1245,2,2019-02-22,3,2,1,0,4,NA,NA,4,8.42144376839259,NA,NA,8.42144376839259,45,NA,NA,45,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",0,2,6,2,"35 to 54 years","White-alone","Male","Bachelor or higher","No","Yes"
"1246_1",1246,1,2019-01-14,6,2,4,0,8,NA,NA,8,51.7092678756065,NA,NA,51.7092678756065,125,NA,NA,125,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,6,3,"18 to 34 years","Non-white/Multiple","Female","Bachelor or higher","No","Yes"
"1246_1",1246,1,2019-01-15,6,2,4,0,9,NA,NA,9,63.2860345581802,NA,NA,63.2860345581802,135,NA,NA,135,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,6,3,"18 to 34 years","Non-white/Multiple","Female","Bachelor or higher","No","Yes"
"1246_1",1246,1,2019-01-29,1,1,0,0,2,NA,NA,2,22.3109540284737,NA,NA,22.3109540284737,45,NA,NA,45,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,6,3,"18 to 34 years","Non-white/Multiple","Female","Bachelor or higher","No","Yes"
"1246_1",1246,1,2019-01-30,3,1,2,0,4,NA,NA,4,25.3600224687823,NA,NA,25.3600224687823,95,NA,NA,95,FALSE,TRUE,TRUE,FALSE,"Single-family","$35,000 to $74,999",1,2,6,3,"18 to 34 years","Non-white/Multiple","Female","Bachelor or higher","No","Yes"
